,0,1,2,3,4,5,6,7
0,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5
1,0.0,0.00010999780004399912,0.000249995000099998,0.0009599808003839923,0.0027599448011039777,0.0059198816023679525,0.012929741405171896,0.025209495810083797
