,0,1,2,3,4,5,6,7
0,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5
1,0.0017665488967402174,0.003033131124591694,0.009466035597626824,0.019232051196586893,0.03399773348443437,0.05846276914872342,0.09899340043997067,0.13652423171788547
