,0,1,2,3,4,5,6,7
0,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5
1,0.0027899442011159775,0.005539889202215956,0.012319753604927902,0.01768964620707586,0.03504929901401972,0.05150896982060359,0.07267854642907141,0.09750804983900321
