,0,1,2,3,4,5,6,7
0,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5
1,0.0002999940001199976,0.0018599628007439852,0.00502989940201196,0.014159716805663887,0.030309393812123758,0.07288854222915542,0.11563768724625507,0.18201635967280655
